1974/353   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
13:08:19 0.98 357.07  87.21 -1.08 1622   3.26   723.1 194440. -5.72  1.14   6.35   1.96   1.61 0.21 0.55 0.39  0.14 792.91193769.  3.74 725.8 253588.
13:09:00 0.98 357.07  87.21 -1.08 1622   3.54   719.7 240386. -4.68  0.87   6.07   0.76   2.70 0.32 0.47 0.63  0.13 781.71203956.  3.43 726.8 217049.
13:09:40 0.98 357.07  87.20 -1.08 1622   3.57   728.0 203951. -4.69 -0.70   5.60   0.53   3.22 0.32 0.50 0.50  0.16 769.5 848861.  3.75 730.6 273078.
13:10:21 0.98 357.07  87.19 -1.08 1622   3.52   722.4 223962. -3.84 -0.13   5.34  -0.66   3.65 0.69 0.59 0.76  0.16 783.11048031.  3.71 723.4 205199.
13:11:01 0.98 357.07  87.19 -1.08 1622   3.51   737.4 265178. -2.77 -1.44   4.66  -1.12   4.40 0.30 0.26 0.37  0.14 787.81172355.  3.59 736.7 278016.
13:11:42 0.98 357.07  87.18 -1.08 1622   3.23   733.6 237683. -3.56 -1.34   4.91  -1.37   4.03 0.41 0.58 0.65  0.20 771.01240339.  3.30 731.6 195375.
13:12:22 0.98 357.07  87.17 -1.08 1622   3.26   752.1 277444. -2.25 -2.38   4.54  -0.51   4.38 0.77 1.18 0.86  0.15 794.61023083.  3.39 757.9 239191.
13:13:03 0.98 357.07  87.17 -1.08 1622   3.45   756.7 286020. -3.18 -3.19  -0.08  -1.33   5.74 2.11 1.06 0.70  0.18 772.71244705.  3.45 759.1 299326.
13:13:43 0.98 357.07  87.16 -1.08 1622   3.23   759.6 272922. -4.22 -3.28   2.28  -0.61   5.98 1.12 0.91 0.64  0.15 793.31048239.  3.12 763.3 236800.
13:14:24 0.98 357.07  87.16 -1.08 1622   2.12   767.3 200469.  0.00 -0.36   3.83  -0.53   4.74 1.34 0.61 1.30  0.18 769.21433479.  1.86 771.1 143296.
13:15:04 0.98 357.07  87.15 -1.08 1622   3.04   733.0 231342.  0.00 -2.24   5.20  -0.92   3.69 0.68 0.70 0.85  0.18 773.4 752811.  3.43 731.2 305719.
13:15:45 0.98 357.07  87.14 -1.08 1622   3.34   723.6 258421. -2.86 -1.17   6.02  -2.02   2.20 0.39 0.43 0.64  0.16 771.51207491.  3.34 726.8 232953.
13:16:25 0.98 357.07  87.14 -1.08 1622   3.22   723.2 203639. -2.04  0.35   5.10  -1.77   3.41 1.29 0.99 1.80  0.13 773.0 690648.  3.40 717.5 183369.
13:17:06 0.98 357.07  87.13 -1.08 1622   3.37   749.9 282226. -3.51 -2.98   3.47  -0.79   5.60 0.53 0.31 0.53  0.19 767.71181711.  3.47 745.8 224793.
13:17:46 0.98 357.07  87.12 -1.08 1622   3.24   743.8 286852. -2.69 -2.38   4.39  -1.39   3.97 1.20 1.04 2.12  0.19 771.8 617675.  3.44 741.1 270168.
13:18:27 0.98 357.07  87.12 -1.08 1622   3.61   720.3 237579. -2.81  2.26   6.50  -1.73   0.11 0.23 0.52 0.41  0.17 783.21242626.  3.56 718.6 217621.
13:19:07 0.98 357.07  87.11 -1.08 1622   3.79   712.6 238931. -2.70  0.30   5.80  -2.42  -0.20 0.59 1.11 2.04  0.15 766.2 810815.  4.43 714.7 185292.
13:19:48 0.98 357.07  87.11 -1.08 1622   3.50   745.4 281602. -2.61  5.70   3.16  -3.77  -4.56 0.72 0.65 0.55  0.19 772.81005827.  3.65 742.7 243868.
13:20:28 0.98 357.07  87.10 -1.08 1622   3.52   742.8 270584. -1.38  4.91   3.75  -4.45  -3.21 0.61 0.76 0.84  0.15 792.3 929111.  3.66 741.9 295844.
13:21:09 0.98 357.06  87.09 -1.08 1622   3.41   738.8 264035. -1.29  4.43   4.52  -3.94  -2.95 0.52 0.61 0.66  0.16 784.11009985.  3.33 737.7 220635.
13:21:49 0.98 357.06  87.09 -1.08 1622   3.00   757.1 255563. -0.50  4.60   4.97  -3.39  -2.31 0.98 1.11 1.15  0.14 794.51261753.  2.98 752.0 186176.
13:22:30 0.98 357.06  87.08 -1.08 1622   3.49   753.8 263255. -1.73  5.15   3.66  -3.35  -3.64 1.11 0.92 1.97  0.14 789.1 651771.  3.50 758.2 290334.
13:23:10 0.98 357.06  87.07 -1.08 1622   3.73   737.6 291686. -1.23  0.93   4.51  -4.09  -0.06 0.53 0.59 0.91  0.16 790.41090234.  3.91 735.2 268868.
13:23:51 0.98 357.06  87.07 -1.08 1622   3.36   742.7 291582. -0.39  3.43   3.74  -3.88  -2.29 0.42 0.81 0.83  0.17 782.21071315.  3.35 738.7 235812.
13:24:31 0.98 357.06  87.06 -1.08 1622   3.37   727.3 225625. -1.75  2.25   5.01  -2.54  -0.55 1.16 0.70 1.54  0.15 789.51020380.  3.33 724.8 274482.
13:25:12 0.98 357.06  87.05 -1.08 1622   3.32   729.7 306343. -2.29  1.33   5.71  -2.41  -0.01 0.25 0.37 0.41  0.14 793.7 906450.  3.31 726.0 250001.
13:25:52 0.98 357.06  87.05 -1.08 1622   3.71   725.2 283266. -2.31  2.12   5.53  -2.53  -0.94 0.26 0.29 0.44  0.17 766.8 848030.  3.55 722.9 263723.
13:26:33 0.98 357.06  87.04 -1.08 1622   3.47   723.1 278484. -2.12  2.83   5.56  -2.05  -1.57 0.26 0.62 0.44  0.16 776.21222875.  3.67 722.5 247870.
13:27:13 0.98 357.06  87.04 -1.08 1622   3.20   728.3 300106. -2.32  2.84   5.47  -2.51  -1.34 0.25 0.44 0.32  0.17 792.31213312.  3.46 722.3 276769.
13:27:54 0.98 357.06  87.03 -1.08 1622   3.72   722.4 281394. -2.50  2.41   4.72  -1.82  -1.21 0.65 0.60 0.52  0.15 748.0 892520.  3.68 719.7 250209.
13:28:34 0.98 357.06  87.02 -1.08 1622   3.53   722.0 224377. -2.11  3.35   5.80  -1.65  -2.16 0.43 0.58 0.53  0.02 943.01190027.  3.68 720.5 249118.
13:29:15 0.98 357.06  87.02 -1.08 1622   3.46   715.3 254263. -4.41  3.15   6.39   0.31  -2.05 0.22 0.25 0.22  0.15 770.71505829.  3.79 708.4 208369.
13:29:55 0.98 357.06  87.01 -1.08 1622   3.42   720.5 228535. -5.75  2.97   5.21  -0.69  -2.78 0.64 2.23 1.52  0.16 787.91040546.  3.54 712.6 187631.
13:30:36 0.98 357.06  87.00 -1.08 1622   3.88   728.5 279575. -5.32  4.83   4.18  -1.47  -1.09 0.54 3.59 2.94  0.20 770.11241171.  3.57 733.8 232382.
13:31:16 0.98 357.06  87.00 -1.08 1622   3.48   723.6 220167. -1.14  0.90   5.12  -3.85  -1.15 0.29 0.71 1.25  0.20 774.6 713310.  3.58 721.0 264451.
13:31:57 0.98 357.06  86.99 -1.08 1622   3.49   725.2 275677. -0.77  2.98   4.40  -4.50  -1.96 0.54 0.76 0.72  0.19 769.11311441.  3.44 727.1 215698.
13:32:37 0.98 357.06  86.99 -1.08 1622   3.50   726.2 227288. -1.20  3.13   4.47  -4.71  -1.61 0.34 0.41 0.33  0.16 771.0 789817.  3.94 722.1 281810.
13:33:18 0.98 357.06  86.98 -1.08 1622   3.26   729.0 257746. -0.57  3.29   4.58  -4.53  -1.79 0.32 0.57 0.33  0.18 779.6 943872.  3.40 726.1 226301.
13:33:58 0.98 357.06  86.97 -1.08 1622   3.26   727.5 238151. -1.05  3.37   4.57  -4.02  -2.78 0.27 0.54 0.53  0.17 761.8 975057.  3.74 727.0 281394.
13:34:39 0.98 357.06  86.97 -1.08 1622   3.39   730.8 274014. -1.55  4.28   2.21  -3.01  -4.82 1.89 1.04 1.18  0.18 771.8 854267.  3.31 731.6 219128.
13:35:19 0.98 357.06  86.96 -1.08 1622   3.43   737.7 226612. -0.43  3.46   3.35  -4.20  -3.84 0.67 0.92 0.73  0.15 774.5 616843.  3.83 736.5 314191.
13:36:00 0.98 357.06  86.95 -1.08 1622   3.94   731.3 272715. -1.02  3.41   3.83  -4.88  -2.80 0.39 0.68 0.72  0.11 748.6 908945.  3.70 732.4 234617.
13:36:40 0.98 357.06  86.95 -1.08 1622   3.44   729.8 221675. -0.50  2.73   4.56  -4.72  -2.28 0.47 0.66 0.46  0.16 774.8 635762.  3.65 729.6 289139.
13:37:21 0.98 357.06  86.94 -1.08 1622   3.63   723.4 255095. -1.00  2.68   5.18  -4.11  -2.11 0.38 0.41 0.47  0.14 776.1 971523.  3.67 724.2 212683.
13:38:01 0.98 357.06  86.93 -1.08 1622   3.50   713.3 233681. -1.72  2.33   4.36  -5.18  -1.29 0.60 0.60 0.39  0.18 752.81143665.  3.70 713.6 186695.
13:38:42 0.98 357.06  86.93 -1.08 1622   3.64   725.8 258058. -0.31  2.23   4.20  -5.32  -1.16 0.45 0.53 0.57  0.17 778.81010193.  3.49 727.1 219908.
13:39:22 0.98 357.06  86.92 -1.08 1622   3.39   728.3 210500. -0.48  1.34   4.32  -5.32  -0.77 0.46 0.50 0.34  0.15 756.81264248.  3.43 728.8 239762.
13:40:03 0.98 357.06  86.92 -1.08 1622   3.55   723.6 249430. -0.62  1.92   5.26  -4.29  -0.82 0.28 0.46 0.45  0.16 772.61094392.  3.65 721.2 272351.
13:40:43 0.98 357.06  86.91 -1.08 1622   3.47   717.0 234097. -1.66  2.63   5.44  -2.94  -2.81 0.26 0.65 0.71  0.15 784.61044081.  3.61 713.5 198702.
13:41:24 0.98 357.06  86.90 -1.08 1622   3.09   714.3 279315. -2.40  2.71   6.01  -2.93  -0.79 0.25 0.91 0.52  0.18 763.61266950.  3.52 714.9 257486.
13:42:04 0.98 357.06  86.90 -1.08 1622   3.51   711.9 192569. -2.13  2.04   5.98  -3.34  -0.54 0.29 1.05 0.79  0.18 784.6 881502.  3.43 709.3 175157.
13:42:45 0.98 357.06  86.89 -1.08 1622   3.40   723.4 248234. -2.77  4.49   5.82  -2.73  -2.35 0.41 0.70 1.12  0.15 777.51018301.  3.38 721.7 275209.
13:43:25 0.98 357.06  86.88 -1.08 1622   3.69   716.3 203016. -1.74  1.80   5.65  -4.07  -0.10 0.36 0.44 0.34  0.15 771.1 592935.  3.65 711.0 201041.
13:44:06 0.98 357.06  86.88 -1.08 1622   3.70   717.9 232226. -1.43  1.28   5.86  -3.09  -1.10 0.41 1.25 1.42  0.16 774.21353022.  3.85 715.3 233265.
13:44:46 0.98 357.06  86.87 -1.08 1622   3.11   711.8 223078. -2.20  2.95   5.90  -3.65  -0.81 0.40 0.54 0.65  0.14 772.9 932853.  3.26 717.6 270895.
13:45:27 0.98 357.06  86.86 -1.08 1622   3.41   716.5 251457. -1.37  2.11   5.94  -3.66  -0.04 0.28 0.72 0.60  0.17 771.71173603.  3.33 717.7 208733.
13:46:07 0.98 357.06  86.86 -1.08 1622   3.62   712.8 201768. -1.94  1.49   6.00  -3.67   0.02 0.29 0.65 0.46  0.17 771.8 745742.  3.62 708.9 199221.
13:46:48 0.98 357.06  86.85 -1.08 1622   3.39   710.3 185916. -1.69  1.72   6.08  -3.35   0.84 0.22 0.64 0.97  0.17 777.91264248.  3.70 710.6 229627.
13:47:28 0.98 357.06  86.85 -1.08 1622   3.60   706.2 220531. -2.49  0.79   6.43  -2.18   2.11 0.26 0.50 0.80  0.18 785.61214143.  3.58 709.3 177860.
13:48:09 0.98 357.06  86.84 -1.08 1622   3.58   718.5 248234. -2.39  0.10   5.92  -2.11   2.98 0.51 1.03 0.93  0.19 779.11177345.  4.01 713.8 236280.
13:48:49 0.98 357.06  86.83 -1.08 1622   3.51   710.5 223026. -3.06  0.12   6.59  -1.84   2.04 0.19 0.37 0.27  0.15 792.61244705.  3.78 715.9 306914.
13:49:30 0.98 357.06  86.83 -1.08 1622   3.40   711.4 262943. -3.19  0.46   6.65  -1.97   1.60 0.25 0.60 0.46  0.17 773.21251982.  3.49 708.8 202132.
13:50:10 0.98 357.06  86.82 -1.08 1622   3.61   708.3 213723. -3.08 -0.30   6.71  -1.80   1.73 0.25 0.56 0.52  0.17 783.31038675.  3.53 707.2 181498.
13:50:51 0.98 357.06  86.81 -1.08 1622   3.38   711.2 246467. -3.62 -0.26   6.41  -0.85   2.72 0.51 0.81 1.11  0.14 747.5 984621.  3.68 708.3 237475.
13:51:31 0.98 357.06  86.81 -1.08 1622   3.69   707.8 190905. -3.96 -0.11   6.92  -0.09   1.69 0.22 0.98 0.48  0.14 766.0 975681.  3.44 707.7 183681.
13:52:12 0.98 357.06  86.80 -1.08 1622   3.45   707.4 241010. -5.16  1.10   7.09  -0.55   1.45 0.24 0.47 0.59  0.15 774.71108945.  3.51 704.9 244232.
13:52:52 0.98 357.06  86.80 -1.08 1622   3.80   709.6 218712. -3.63 -0.64   6.19  -0.99   3.60 0.40 0.76 0.68  0.16 778.51205204.  3.83 710.3 200781.
13:53:33 0.98 357.06  86.79 -1.08 1622   3.89   743.6 277808. -2.44 -2.58   3.73  -2.63   5.56 0.70 0.40 0.56  0.19 771.91234726.  3.62 740.4 240126.
13:54:13 0.98 357.06  86.78 -1.08 1622   3.57   725.8 228328. -2.85 -1.63   5.62  -1.83   3.91 0.55 1.14 1.11  0.17 775.1 816637.  3.91 729.0 301977.
13:54:54 0.98 357.06  86.78 -1.08 1622   3.69   711.5 245895. -5.19 -0.59   5.86   0.22   4.23 0.47 0.54 0.74  0.15 753.3 866117.  3.91 709.0 227652.
13:55:34 0.98 357.06  86.77 -1.08 1622   3.28   719.8 211176. -5.46 -1.20   5.66   0.85   4.42 0.41 0.94 0.54  0.17 785.41084205.  3.66 714.3 211851.
13:56:15 0.98 357.06  86.76 -1.08 1622   3.81   720.9 250209. -6.04 -1.64   6.32   2.24   2.21 0.56 0.70 1.71  0.20 772.01139507.  3.63 724.4 211436.
13:56:55 0.98 357.06  86.76 -1.08 1622   3.43   716.8 207330. -7.13  0.46   6.71   2.77   0.91 0.24 0.39 0.46  0.14 781.81143665.  3.98 722.5 293401.
13:57:36 0.98 357.06  86.75 -1.08 1622   3.67   709.8 266581. -6.20  0.98   6.98   1.85   1.30 0.23 0.55 0.53  0.16 775.41047615.  3.73 708.9 238307.
13:58:16 0.98 357.06  86.75 -1.08 1622   3.72   704.9 218296. -5.09 -0.01   7.02   0.24   2.28 0.26 0.57 0.72  0.17 781.31148862.  3.61 706.2 177184.
13:58:57 0.98 357.06  86.74 -1.08 1622   3.88   706.1 177808. -5.60 -0.15   7.02  -0.04   2.37 0.21 0.44 0.61  0.17 772.61157386.  3.98 707.5 225417.
13:59:37 0.98 357.06  86.73 -1.08 1622   3.78   704.8 218400. -4.17  0.42   7.24  -0.14   1.26 0.25 0.36 0.46  0.14 768.4 898134.  3.72 704.5 184980.
14:00:18 0.98 357.06  86.73 -1.08 1622   3.47   713.7 256290. -3.86  0.06   7.23  -0.25   0.95 0.24 0.49 0.49  0.15 749.0 913311.  3.60 711.2 217257.
14:00:58 0.98 357.06  86.72 -1.08 1622   3.66   703.8 182641. -4.41  0.95   6.99  -1.49   1.45 0.29 0.71 0.54  0.15 750.31370069.  3.74 706.4 163151.
14:01:39 0.98 357.06  86.71 -1.08 1622   3.88   711.3 267881. -2.81  0.33   6.70  -2.54   1.29 0.30 0.57 0.55  0.15 771.51080671.  3.80 706.1 221259.
14:02:19 0.98 357.06  86.71 -1.08 1622   3.59   709.7 212891. -2.73  0.92   6.74  -2.71   0.97 0.25 0.48 0.41  0.16 770.4 669650.  3.75 713.6 245895.
14:03:00 0.98 357.06  86.70 -1.08 1622   3.57   710.7 251769. -2.58  0.58   7.11  -1.17   1.29 0.36 0.93 0.62  0.18 769.61202501.  3.77 707.9 211228.
14:03:40 0.98 357.06  86.69 -1.08 1622   4.10   707.8 209876. -3.80  0.23   6.69  -2.31   1.37 0.45 1.17 0.74  0.13 787.9 905826.  4.14 708.2 172090.
14:04:21 0.98 357.06  86.69 -1.08 1622   3.99   709.5 221623. -4.86  0.23   7.24   0.04   1.28 0.23 0.50 0.66  0.15 771.91178592.  4.21 705.1 251145.
14:05:01 0.98 357.06  86.68 -1.08 1622   3.91   704.1 214502. -4.99  1.19   7.22  -0.44   0.51 0.20 0.93 0.53  0.17 787.71295849.  3.82 705.6 185032.
14:05:42 0.98 357.06  86.68 -1.08 1622   3.86   710.5 253692. -1.84  2.20   6.98  -1.57  -0.70 0.30 0.95 0.77  0.16 769.31318302.  4.09 708.2 242829.
14:06:22 0.98 357.06  86.67 -1.08 1622   3.75   705.0 232538. -3.46  2.12   7.13  -1.34  -0.41 0.22 0.78 0.65  0.17 773.5 758424.  3.66 705.1 168140.
14:07:03 0.98 357.05  86.66 -1.08 1622   3.87   711.2 253796. -2.34  2.40   6.45  -2.10  -2.31 0.37 0.50 0.91  0.17 767.71159673.  4.15 708.8 280407.
14:07:43 0.98 357.05  86.66 -1.08 1622   3.40   724.7 223442. -3.14  4.73   5.77  -1.98  -3.69 0.37 0.75 0.64  0.19 781.7 908529.  3.68 718.3 184201.
14:08:24 0.98 357.05  86.65 -1.08 1622   3.71   719.8 266529. -4.12  5.16   5.26   0.16  -4.29 0.66 0.57 0.63  0.18 773.21287117.  3.70 719.2 225001.
14:09:04 0.98 357.05  86.64 -1.08 1622   3.68   726.1 262475. -6.97  4.79   5.23   3.78  -2.32 0.43 1.40 1.17  0.17 759.91171524.  3.61 731.4 264554.
14:09:45 0.98 357.05  86.64 -1.08 1622   3.69   742.2 271623. -8.57  3.21   4.31   5.13  -2.00 0.42 0.37 0.37  0.19 767.41183582.  3.79 741.8 247195.
14:10:25 0.98 357.05  86.63 -1.08 1622   3.90   737.5 277964. -8.47  3.11   5.66   2.58  -2.46 1.33 2.18 0.58  0.18 767.0 719754.  4.06 740.1 293920.
14:11:06 0.98 357.05  86.62 -1.08 1622   3.55   705.3 173078.  0.00  3.44   6.77   1.00  -2.35 0.34 0.53 0.54  0.14 775.91223291.  4.02 708.8 230355.
14:11:46 0.98 357.05  86.62 -1.08 1622   3.70   705.7 225053. -4.67  3.47   6.70   1.62  -1.82 0.34 0.37 1.03  0.19 755.41047823.  3.60 707.1 197454.
14:12:27 0.98 357.05  86.61 -1.08 1622   3.91   708.8 246831. -5.14  2.68   6.95   0.71  -1.51 0.27 0.39 0.33  0.17 772.81300422.  3.93 704.0 213463.
14:13:07 0.98 357.05  86.61 -1.08 1622   3.85   703.8 219284. -3.45  3.23   6.75  -0.35  -2.62 0.35 0.61 0.60  0.13 780.8 970068.  3.91 708.3 210136.
14:13:48 0.98 357.05  86.60 -1.08 1622   3.85   704.1 170739. -3.66  3.38   6.92   0.29  -2.54 0.15 0.33 0.40  0.17 755.41254268.  3.58 708.5 180562.
14:14:28 0.98 357.05  86.59 -1.08 1622   3.64   705.0 204315. -4.77  3.73   6.91   0.83  -2.00 0.33 0.53 0.67  0.16 780.11289612.  3.63 707.9 189658.
14:15:09 0.98 357.05  86.59 -1.08 1622   3.51   705.6 188670. -5.34  3.35   6.49   2.04  -2.16 0.30 0.50 0.60  0.14 761.91079008.  3.82 708.0 222922.
14:15:49 0.98 357.05  86.58 -1.08 1622   3.47   705.3 204783. -3.96  3.07   6.92   1.26  -1.44 0.23 0.78 0.66  0.14 770.91021627.  3.72 703.3 183525.
14:16:30 0.98 357.05  86.57 -1.08 1622  -1.00    -1.0     -1. -1.00 -1.00   6.85   0.59  -1.82 0.27 0.96 0.95 -1.00  -1.0     -1.  3.84 707.0 235188.
14:17:10 0.98 357.05  86.57 -1.08 1622   3.91   703.2 201612. -4.04  3.54   6.89  -0.29  -2.38 0.22 0.40 0.50  0.15 760.6 909153.  3.71 705.1 177548.
14:17:51 0.98 357.05  86.56 -1.08 1622   3.53   704.8 191581. -3.46  3.86   6.55  -1.42  -2.67 0.34 0.47 0.43  0.15 776.41454062.  3.92 706.3 228639.
14:18:31 0.98 357.05  86.56 -1.08 1622   3.47   708.0 213827. -3.00  3.70   6.50  -0.54  -3.00 0.24 0.38 0.40  0.14 770.5 794807.  3.63 708.9 189658.
14:19:12 0.98 357.05  86.55 -1.08 1622   3.35   714.9 289762. -4.45  3.95   6.58  -0.60  -2.10 0.35 0.71 0.91  0.19 770.51134517.  3.70 714.3 256654.
14:19:52 0.98 357.05  86.54 -1.08 1622   3.71   707.1 233629. -2.91  2.59   6.67  -1.44  -0.88 0.56 1.23 0.89  0.16 774.6 925369.  3.52 706.2 189346.
14:20:33 0.98 357.05  86.54 -1.08 1622   3.57   710.6 265490. -3.02  1.85   6.87  -1.31   1.03 0.37 0.90 0.81  0.16 773.11242834.  3.74 709.2 240490.
14:21:13 0.98 357.05  86.53 -1.08 1622   3.77   707.9 232694. -1.79 -0.15   5.89  -3.44   1.57 0.53 0.64 0.40  0.18 789.41357595.  3.57 707.9 201248.
14:21:54 0.98 357.05  86.52 -1.08 1622   3.59   721.8 280615. -0.12  0.10   4.75  -4.24   2.51 0.41 0.53 0.58  0.18 772.61074226.  3.68 722.0 231238.
14:22:34 0.98 357.05  86.52 -1.08 1622   3.58   724.0 257018. -0.47 -0.20   4.97  -3.59   2.92 0.60 0.72 0.65  0.17 794.0 928903.  3.75 730.2 292673.
14:23:15 0.98 357.05  86.51 -1.08 1622   3.46   738.5 282590.  0.37 -0.23   4.75  -3.94   3.00 0.69 0.71 0.78  0.15 752.5 702707.  3.36 734.3 231654.
14:23:55 0.98 357.05  86.51 -1.08 1622   3.56   717.5 259669. -1.30 -1.12   4.28  -3.48   4.24 0.58 0.76 0.88  0.17 792.41210817.  3.81 719.4 282798.
14:24:36 0.98 357.05  86.50 -1.08 1622   3.87   729.0 275573. -2.76 -2.60   2.87  -3.09   5.56 1.26 0.65 0.69  0.17 769.71352190.  3.85 724.3 254731.
14:25:16 0.98 357.05  86.49 -1.08 1622   3.48   753.0 266062. -2.21 -3.11   2.85  -2.19   6.04 0.75 0.59 0.62  0.18 753.71149486.  3.43 757.9 235344.
14:25:57 0.98 357.05  86.49 -1.08 1622   3.66   744.8 276769. -2.56 -2.98   1.84  -2.83   5.89 0.92 0.92 1.00  0.16 769.51172771.  3.75 741.1 227548.
14:26:37 0.98 357.05  86.48 -1.08 1622   3.64   765.5 280303. -2.38 -3.33   0.34  -3.53   5.92 1.04 0.98 0.76  0.16 772.3 792104.  3.61 763.9 259149.
14:27:18 0.98 357.05  86.47 -1.08 1622   3.37   775.6 208109. -1.66 -3.11   0.25  -4.38   5.40 0.82 1.04 0.97  0.21 767.21016014.  3.27 780.6 234201.
14:27:58 0.98 357.05  86.47 -1.08 1622   3.73   755.2 275261. -1.33 -2.58   2.79  -3.73   4.91 1.16 0.70 0.63  0.18 784.81000421.  3.66 755.8 243816.
14:28:39 0.98 357.05  86.46 -1.08 1622   3.87   724.5 286540. -1.17 -1.95   5.51  -1.86   2.40 0.85 1.76 1.30  0.20 777.0 932022.  3.96 722.7 263255.
14:29:19 0.98 357.05  86.45 -1.08 1622   4.11   711.7 186332. -1.97  0.06   5.96   1.01  -0.01 1.27 2.55 2.18  0.18 759.31291067.  3.75 712.1 180094.
14:30:00 0.98 357.05  86.45 -1.08 1622   3.59   712.0 262631. -6.42  2.24   6.40   2.95  -0.90 0.30 0.53 0.37  0.14 756.3 827239.  3.70 708.8 241269.
14:30:40 0.98 357.05  86.44 -1.08 1622   3.48   727.8 225053. -7.82  3.24   5.30   2.67  -2.45 0.49 2.55 0.94  0.16 768.7 817052.  3.75 726.8 283058.
14:31:21 0.98 357.05  86.44 -1.08 1622   3.72   716.1 267153.  0.00  2.29   6.14  -0.27  -0.42 0.80 2.00 1.58  0.15 748.4 894184.  3.71 715.6 212735.
14:32:01 0.98 357.05  86.43 -1.08 1622   3.58   707.1 238151. -2.99  1.28   5.87  -2.07   1.95 0.85 1.15 1.19  0.19 792.41114351.  3.84 709.0 179835.
14:32:42 0.98 357.05  86.42 -1.08 1622   3.72   720.0 255199. -0.70 -0.19   4.79  -3.85   1.91 1.04 1.31 1.13  0.17 770.0 847198.  3.71 716.4 263099.
14:33:22 0.98 357.05  86.42 -1.08 1622   4.21   715.0 269024. -6.77  1.64   5.51   3.66  -0.88 0.39 0.71 0.80  0.17 797.1 826408.  4.24 724.6 317050.
14:34:03 0.98 357.05  86.41 -1.08 1622   3.64   718.2 271675. -6.64  2.44   6.15   2.78  -1.14 0.33 0.68 0.40  0.17 778.21038467.  3.95 716.0 272091.
14:34:43 0.98 357.05  86.40 -1.08 1622   3.25   712.9 276145. -6.44  2.30   5.49   3.45  -0.69 0.52 0.58 0.57  0.17 769.4 892520.  3.39 723.8 268609.
14:35:24 0.98 357.05  86.40 -1.08 1622   3.73   725.0 317985. -6.83  1.63   4.95   3.89  -0.16 0.78 1.02 0.76  0.17 772.01172147.  4.14 721.2 302081.
14:36:04 0.98 357.05  86.39 -1.08 1622   3.53   747.0 322039. -8.67  1.03   6.02   1.55   0.02 1.21 1.90 0.94  0.13 790.0 973602.  3.66 742.6 267361.
14:36:45 0.98 357.05  86.38 -1.08 1622   3.98   714.6 275105.  0.00  0.60   6.23   1.31  -1.15 0.44 1.23 1.71  0.17 768.21233062.  4.01 708.2 280459.
14:37:25 0.98 357.05  86.38 -1.08 1622   3.60   709.0 253224. -6.06  2.62   6.50   2.28  -0.77 0.28 0.58 0.79  0.15 775.6 755514.  3.85 713.9 302444.
14:38:06 0.98 357.05  86.37 -1.08 1622   3.67   709.6 256498. -5.20  2.68   6.71   0.56  -0.48 0.22 0.59 0.65  0.16 745.6 830774.  3.84 707.7 249378.
14:38:46 0.98 357.05  86.37 -1.08 1622   4.08   709.7 245376. -6.35  1.13   6.27   2.43   0.02 0.25 0.50 0.85  0.17 774.6 813934.  4.01 714.1 251457.
14:39:27 0.98 357.05  86.36 -1.08 1622   3.67   719.9 283370. -6.75  2.74   6.38   2.50  -1.10 0.46 0.74 0.78  0.21 770.81212064.  3.85 719.2 261696.
14:40:07 0.98 357.05  86.35 -1.08 1622   3.74   704.1 249430. -5.76  1.31   6.81   1.58  -0.31 0.19 0.24 0.31  0.18 786.1 912479.  3.81 705.9 225833.
14:40:48 0.98 357.05  86.35 -1.08 1622   3.58   709.0 268712. -5.62  1.63   6.52   2.02  -0.57 0.27 0.42 0.43  0.17 767.21189819.  3.71 706.2 227652.
14:41:28 0.98 357.05  86.34 -1.08 1622   3.80   705.8 230303. -5.88  1.76   6.48   1.79  -0.82 0.23 0.30 0.37  0.18 749.31392107.  3.72 706.0 215230.
14:42:09 0.98 357.05  86.33 -1.08 1622   3.63   714.5 300781. -5.36  1.65   6.46   1.81  -0.84 0.30 0.50 0.36  0.16 747.5 863830.  4.02 711.1 276561.
14:42:49 0.98 357.05  86.33 -1.08 1622   3.74   716.0 323339. -6.66  2.11   6.01   2.31   0.42 0.62 1.64 1.99  0.16 773.8 970899.  3.48 720.0 274430.
14:43:30 0.98 357.05  86.32 -1.08 1622   3.84   728.7 325781. -1.63 -1.73   1.16  -5.42   3.15 1.52 1.13 0.92  0.16 768.71141170.  3.85 727.6 256394.
14:44:10 0.98 357.05  86.32 -1.08 1622   3.15   765.5 282850. -0.30 -1.65   1.02  -5.31   4.28 0.74 0.73 0.88  0.12 770.2 853851.  3.14 765.2 247766.
14:44:51 0.98 357.05  86.31 -1.08 1622   3.83   745.2 285968. -3.04 -3.03   2.78  -4.60   4.33 0.56 0.70 0.90  0.17 769.21171316.  3.80 739.7 263983.
14:45:31 0.98 357.05  86.30 -1.08 1622   3.23   723.3 204887. -1.91 -1.89   3.66  -3.76   4.89 0.94 0.56 0.88  0.11 779.71093353.  3.53 713.7 209409.
