1981/293   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
23:14:45 0.89  76.40 321.98 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.44 422.6 291491.
23:16:06 0.89  76.40 321.97 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.26 418.3 254559.
23:17:27 0.89  76.40 321.95 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.98 430.4 230608.
23:18:48 0.89  76.40 321.94 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.48 428.5 184071.
23:20:09 0.89  76.40 321.93 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.63 423.4 185191.
23:21:30 0.89  76.40 321.92 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.96 426.9 212072.
23:22:51 0.89  76.40 321.91 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.40 418.7 180393.
23:24:12 0.89  76.40 321.89 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.37 422.1 214622.
23:25:33 0.89  76.40 321.88 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.15 422.1 168826.
23:26:54 0.89  76.40 321.87 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.36 425.6 206524.
23:28:15 0.89  76.40 321.86 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.34 425.8 186533.
23:29:36 0.89  76.40 321.84 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.75 417.8 227613.
23:30:57 0.89  76.40 321.83 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.79 426.4 227584.
23:32:18 0.89  76.40 321.82 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.46 425.5 216451.
23:33:39 0.89  76.40 321.80 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.67 426.4 225677.
23:35:00 0.89  76.40 321.79 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.72 423.6 220327.
23:36:21 0.89  76.40 321.78 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.12 424.4 229835.
23:37:42 0.89  76.40 321.77 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.26 420.8 216331.
23:39:03 0.89  76.40 321.76 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.86 414.8 214665.
23:40:24 0.89  76.40 321.74 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.51 419.9 219365.
23:41:45 0.89  76.40 321.73 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.41 419.5 189034.
23:43:06 0.89  76.40 321.72 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.63 420.8 220067.
23:44:27 0.89  76.40 321.71 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.23 419.0 187888.
23:45:48 0.89  76.40 321.69 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.48 418.7 214363.
23:47:09 0.89  76.40 321.68 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.73 420.2 191094.
23:48:30 0.89  76.40 321.67 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.85 418.5 216968.
23:53:08 0.89  76.40 321.63 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.76 416.9 190626.
23:53:54 0.89  76.40 321.62 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.34 418.7 229783.
23:55:15 0.89  76.40 321.61 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.53 417.9 188846.
23:56:36 0.89  76.40 321.59 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.91 418.5 221369.
23:57:57 0.89  76.40 321.58 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.13 422.0 230368.
23:59:18 0.89  76.40 321.57 -3.39 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.90 418.2 220245.
