1978/115   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
20:45:20 0.31  46.35 192.78  0.75 1667  65.63   440.8 238096. 11.68  2.71  32.29 -35.14  -8.94 1.38 1.90 1.91 -1.00  -1.0     -1. 49.80 431.5 284896.
20:46:00 0.31  46.35 192.78  0.75 1667  62.43   444.7 244485. 11.70  4.27  33.83 -32.85  -8.94 1.54 3.77 4.15 -1.00  -1.0     -1. 47.52 430.2 246457.
20:46:41 0.31  46.35 192.77  0.75 1667  64.57   439.4 300986. 10.04  5.30  34.28 -32.59  -6.07 1.58 3.33 6.55 -1.00  -1.0     -1. 48.60 428.2 298030.
20:47:21 0.31  46.36 192.77  0.75 1667  66.50   430.8 285939.  9.71  3.05  29.60 -32.97 -16.26 3.18 4.64 8.59 -1.00  -1.0     -1. 51.10 419.3 269690.
20:48:02 0.31  46.36 192.77  0.75 1667  66.89   458.1 267774. 10.56  6.98  32.24 -25.94 -10.28 9.22 8.9217.27 -1.00  -1.0     -1. 49.50 446.3 271721.
20:48:42 0.31  46.36 192.76  0.75 1667  24.10   472.5 431314.  0.00  8.84  36.22 -27.90  -6.42 3.39 4.46 8.98 -1.00  -1.0     -1. 19.59 498.5 610928.
20:49:23 0.31  46.36 192.76  0.75 1667  68.87   431.4 353088.  8.99 -2.30  35.98 -15.65 -23.45 3.15 8.18 6.95 -1.00  -1.0     -1. 54.10 420.8 342459.
20:50:03 0.31  46.37 192.76  0.75 1667  64.21   430.2 285494.  0.00 12.06  34.45 -21.73 -22.32 3.31 5.81 5.13 -1.00  -1.0     -1. 50.57 431.7 348504.
20:50:44 0.31  46.37 192.75  0.75 1667  65.52   436.4 324810.  0.00  0.57  32.67 -25.39 -21.29 2.74 4.65 4.08 -1.00  -1.0     -1. 49.89 434.4 310530.
20:51:24 0.31  46.37 192.75  0.75 1667  66.99   441.2 276174.  7.83  8.72  35.36 -20.83 -19.66 5.84 5.88 8.24 -1.00  -1.0     -1. 49.68 431.5 272062.
20:52:05 0.31  46.38 192.75  0.75 1667  53.02   456.4 258464.  5.22  5.94  42.05 -17.76 -10.53 1.45 2.74 2.25 -1.00  -1.0     -1. 38.22 449.1 262147.
20:52:45 0.31  46.38 192.74  0.75 1667  68.66   417.8 312167.  6.09 -0.45  38.32 -22.93 -10.96 2.60 6.75 5.08 -1.00  -1.0     -1. 51.49 410.7 292478.
20:53:26 0.31  46.38 192.74  0.75 1667  70.30   434.0 328150.  7.95  6.41  39.66 -13.60 -16.58 2.83 6.82 4.41 -1.00  -1.0     -1. 53.55 424.6 321039.
20:54:06 0.31  46.38 192.74  0.75 1667  69.71   426.4 326070.  5.36  1.75  41.90   3.20 -11.90 2.46 9.08 6.64 -1.00  -1.0     -1. 53.62 424.5 386112.
20:54:47 0.31  46.38 192.73  0.75 1667  55.32   430.8 351483. -2.61  3.17  22.00 -24.99 -10.1918.6120.32 8.02 -1.00  -1.0     -1. 41.42 432.4 354524.
20:55:27 0.31  46.39 192.73  0.76 1667  76.46   502.2 316910.  0.00 -0.29   1.17 -43.87 -11.62 4.63 1.32 0.84  2.79 515.5 434215. 58.49 502.4 324667.
20:56:08 0.31  46.39 192.73  0.76 1667  58.01   505.6 175131. 12.45  3.29  12.07 -41.84 -13.02 4.86 2.54 1.82  2.73 515.3 413607. 43.91 493.9 221100.
20:56:48 0.31  46.39 192.72  0.76 1667  69.46   473.0 332470. 13.04  4.86  12.73 -41.55 -16.69 2.00 2.75 1.94 -1.00  -1.0     -1. 50.50 458.3 334413.
20:57:29 0.31  46.40 192.72  0.76 1667  65.56   487.2 226668. 12.02  5.66  15.49 -39.95 -18.66 3.13 4.31 4.74 -1.00  -1.0     -1. 48.60 472.3 228097.
20:58:09 0.31  46.40 192.72  0.76 1667  62.52   477.1 223494. 11.41  7.66  18.78 -34.81 -25.14 4.31 4.13 3.71 -1.00  -1.0     -1. 49.17 466.2 257505.
20:58:50 0.31  46.40 192.71  0.76 1667  64.60   473.1 284474. 11.47  2.18  22.24 -33.66 -24.51 3.61 3.71 2.50 -1.00  -1.0     -1. 48.93 460.4 277896.
20:59:30 0.31  46.41 192.71  0.76 1667  68.34   472.2 235478. 10.34 10.10  23.55 -29.75 -28.97 3.74 2.41 1.82 -1.00  -1.0     -1. 53.21 463.2 272974.
21:00:11 0.31  46.41 192.71  0.76 1667  63.47   464.0 252717.  9.00  4.54  28.14 -26.65 -27.75 2.85 2.29 2.62 -1.00  -1.0     -1. 48.33 453.0 255004.
21:00:51 0.31  46.41 192.70  0.76 1667  67.80   449.3 257356.  8.98  3.48  17.03 -27.68 -34.23 5.16 3.20 2.90 -1.00  -1.0     -1. 51.34 437.7 256258.
21:01:32 0.31  46.41 192.70  0.76 1667  70.24   491.9 227714.  8.26  5.93  18.40 -33.15 -28.31 6.68 2.50 3.05 -1.00  -1.0     -1. 53.30 485.3 268745.
21:02:12 0.31  46.42 192.70  0.76 1667  65.10   471.3 226489.  9.89  3.50  21.21 -34.27 -24.77 3.63 2.77 2.89 -1.00  -1.0     -1. 50.54 462.9 265997.
21:02:53 0.31  46.42 192.69  0.76 1667  76.82   465.6 277662. 10.07  3.32  20.06 -35.38 -21.66 5.83 5.53 5.72 -1.00  -1.0     -1. 57.40 454.7 276382.
21:03:33 0.31  46.42 192.69  0.76 1667  68.39   476.1 230770. 13.04  5.43  24.44 -28.71 -26.84 7.08 7.43 4.93 -1.00  -1.0     -1. 52.80 463.4 267205.
21:04:14 0.31  46.43 192.69  0.76 1667  64.55   468.1 211416.  8.10  4.66  33.54  -9.17 -28.90 2.76 9.84 8.29 -1.00  -1.0     -1. 48.31 456.7 220788.
21:04:54 0.31  46.43 192.68  0.76 1667  69.28   441.1 282859.  0.00  5.68  37.06 -20.34 -16.03 4.73 6.47 8.25 -1.00  -1.0     -1. 56.06 443.5 335001.
21:05:35 0.31  46.43 192.68  0.76 1667  66.72   420.2 367277.  0.00  0.32  14.93 -38.66 -21.50 2.28 1.84 1.49 -1.00  -1.0     -1. 50.98 418.4 358922.
21:06:15 0.31  46.43 192.68  0.76 1667  66.74   484.5 265211. 12.16  6.78  16.78 -36.56 -22.69 2.69 2.38 2.63 -1.00  -1.0     -1. 50.20 470.8 278792.
21:06:56 0.31  46.43 192.67  0.76 1667  68.55   476.1 299797. 10.89  2.03  23.05 -35.25 -17.92 3.29 3.77 3.85 -1.00  -1.0     -1. 51.09 462.3 299904.
21:07:06 0.31  46.44 192.67  0.76 1667  63.97   471.7 271103.  0.00  0.00  23.60 -34.70 -18.50 3.20 4.64 4.99 -1.00  -1.0     -1. 50.19 470.8 278714.
21:07:46 0.31  46.44 192.66  0.76 1667  69.47   463.9 269209. 11.26  3.71  25.51 -37.14 -14.94 1.91 2.56 1.89 -1.00  -1.0     -1. 52.01 450.3 270632.
21:08:27 0.31  46.44 192.67  0.76 1667  71.28   457.9 259045. 10.32  5.36  27.28 -37.22  -5.17 3.80 5.40 6.67 -1.00  -1.0     -1. 53.96 450.2 289905.
21:09:07 0.31  46.45 192.66  0.76 1667  71.90   467.7 275411. 12.09 -1.38  21.98 -40.88   7.68 2.34 3.86 2.35 -1.00  -1.0     -1. 52.13 453.3 274729.
21:09:48 0.31  46.45 192.66  0.76 1667  68.41   489.3 265409. 12.46 -2.35  19.96 -40.73   3.62 7.34 8.34 5.78 -1.00  -1.0     -1. 50.78 475.7 262693.
21:10:28 0.31  46.45 192.65  0.76 1667  68.93   461.9 284464. 11.40  3.98  26.48 -33.85  -9.86 5.8810.4410.29 -1.00  -1.0     -1. 51.88 447.3 280485.
21:11:09 0.31  46.46 192.65  0.76 1667  69.43   455.8 270616. 11.98 -1.52  25.49 -38.50   8.37 2.71 5.93 3.87 -1.00  -1.0     -1. 50.42 441.1 264256.
21:11:49 0.31  46.46 192.65  0.76 1667  68.46   458.0 290259. 11.31 -2.93  22.90 -38.47  10.49 5.49 6.70 3.99 -1.00  -1.0     -1. 49.65 448.7 276840.
21:12:30 0.31  46.46 192.64  0.77 1667  68.19   478.9 272279. 12.33 -3.10  20.41 -40.10   9.25 5.49 6.45 5.97 -1.00  -1.0     -1. 50.00 465.2 277535.
21:13:10 0.31  46.46 192.64  0.77 1667  66.53   436.0 250524.  7.30 -8.17  29.73 -31.36  14.65 6.08 7.92 9.35 -1.00  -1.0     -1. 50.06 431.4 299277.
21:18:33 0.31  46.48 192.61  0.77 1667  70.80   462.4 287583. 11.29  4.39  23.06 -36.70 -11.49 3.30 3.65 5.73 -1.00  -1.0     -1. 52.48 449.5 291426.
21:19:14 0.31  46.49 192.61  0.77 1667  83.46   460.7 382607. 10.65  5.09  22.67 -35.37 -12.03 5.28 4.06 3.85 -1.00  -1.0     -1. 62.98 448.4 385241.
21:19:55 0.31  46.49 192.61  0.77 1667  69.71   429.0 336703.  3.29 -8.63  36.59 -12.66  19.32 3.4110.7412.35 -1.00  -1.0     -1. 50.99 423.9 333522.
21:20:35 0.31  46.49 192.60  0.77 1667  69.00   437.7 293287.  2.32-11.40  35.21  -7.01  27.25 4.10 5.44 6.22 -1.00  -1.0     -1. 51.68 438.3 345067.
21:21:16 0.31  46.50 192.60  0.77 1667  68.86   426.3 356957.  4.65 -6.06  38.02  -7.07  24.86 3.74 5.63 5.87 -1.00  -1.0     -1. 52.46 420.5 349661.
21:21:56 0.31  46.50 192.59  0.77 1667  68.54   433.4 311342.  0.00-10.30  38.54   0.81  25.05 3.32 6.92 6.20 -1.00  -1.0     -1. 52.07 437.8 348261.
21:22:37 0.31  46.50 192.59  0.77 1667  81.15   550.5 298423.  0.00 -5.00   1.15  32.63  27.7915.14 8.93 7.34 -1.00  -1.0     -1. 60.26 549.6 302513.
21:23:17 0.31  46.51 192.59  0.77 1667  70.84   525.8 239080.  0.00 -7.98  -1.28  32.54  34.63 2.79 3.12 3.01 -1.00  -1.0     -1. 53.47 523.8 241282.
21:23:58 0.31  46.51 192.58  0.77 1667  66.47   519.6 206306.  0.00 -7.89  -0.08  29.46  36.45 4.58 5.88 5.78 -1.00  -1.0     -1. 48.24 519.9 190646.
21:24:38 0.31  46.51 192.58  0.77 1667  68.07   501.7 219521.  0.00-10.89   8.60  26.38  38.70 4.51 4.30 3.24  2.42 519.3 471221. 52.16 503.5 262553.
21:25:19 0.31  46.51 192.58  0.77 1667  76.63   489.9 279582. -2.80-17.27   7.72  19.28  42.86 4.55 3.53 4.33 -1.00  -1.0     -1. 56.04 493.8 287394.
21:25:59 0.31  46.51 192.58  0.77 1667  66.33   493.5 233694.  0.00-15.65   0.52  21.45  40.9110.31 7.01 5.20 -1.00  -1.0     -1. 50.66 492.4 235724.
21:26:40 0.31  46.52 192.57  0.77 1667  81.29   511.6 269093. -5.05-10.11  -2.78  20.35  42.42 3.89 5.67 3.76 -1.00  -1.0     -1. 60.96 519.2 322494.
21:27:20 0.31  46.52 192.57  0.77 1667  68.81   471.5 267267. -0.03-29.91  14.36   2.81  41.5010.5610.6111.87 -1.00  -1.0     -1. 51.74 470.8 278721.
21:28:01 0.31  46.53 192.57  0.78 1667  73.61   429.0 320061. -1.71-10.49  36.29   8.04  25.0410.52 6.65 9.93 -1.00  -1.0     -1. 53.95 431.0 319879.
21:28:41 0.31  46.53 192.56  0.78 1667  61.27   440.5 266890.  0.00-12.48  28.11  13.79  32.79 5.83 7.60 9.13 -1.00  -1.0     -1. 46.22 438.7 259948.
21:29:22 0.31  46.53 192.56  0.78 1667  65.83   445.8 265139. -3.47-11.81  28.97  12.18  34.23 3.64 3.71 4.42 -1.00  -1.0     -1. 50.62 447.9 268043.
21:30:02 0.31  46.53 192.56  0.78 1667  54.34   432.8 280222.  0.00 -0.38  31.98   9.87  22.9213.67 8.3614.77 -1.00  -1.0     -1. 44.08 425.3 271746.
21:30:43 0.31  46.53 192.55  0.78 1667  80.23   431.7 334484.  0.83-11.15  33.40   6.95  29.54 3.56 5.22 6.42 -1.00  -1.0     -1. 58.66 430.2 333035.
21:31:23 0.31  46.54 192.55  0.78 1667  59.94   435.9 274085.  0.00 -9.42  32.03   5.06  32.51 3.71 4.05 5.35 -1.00  -1.0     -1. 44.39 433.0 270717.
21:32:04 0.31  46.54 192.55  0.78 1667  67.30   459.7 273916.  0.00 -5.08  24.82  27.35  24.60 4.21 9.22 6.32 -1.00  -1.0     -1. 51.54 458.1 272689.
21:32:44 0.31  46.54 192.54  0.78 1667  65.73   469.0 207079.  0.00 -9.14  22.98  30.37  24.01 3.43 3.32 4.69 -1.00  -1.0     -1. 49.70 472.0 221915.
21:33:25 0.31  46.55 192.54  0.78 1667  69.70   479.1 255092.  0.00 -4.20  18.29  30.62  23.07 5.9110.26 8.54 -1.00  -1.0     -1. 53.68 481.5 299501.
21:34:05 0.31  46.55 192.54  0.78 1667  76.18   461.1 347631. -0.45-22.85  19.61   5.87  34.30 8.8912.5111.60 -1.00  -1.0     -1. 58.04 461.4 344658.
21:34:46 0.31  46.55 192.53  0.78 1667  47.52   486.5 186543.  0.00 -3.37  22.77  27.91  20.4912.1710.77 5.61 -1.00  -1.0     -1. 35.44 489.9 236585.
21:35:26 0.31  46.56 192.53  0.78 1667  62.43   460.0 208122.  0.00 -9.88  27.17  11.69  29.54 4.8314.42 6.11 -1.00  -1.0     -1. 47.13 460.7 249975.
21:36:07 0.31  46.56 192.53  0.78 1667  69.31   438.1 346143.  4.50 -8.92  30.72  -4.88  30.90 3.08 7.30 7.27 -1.00  -1.0     -1. 52.75 433.7 341787.
21:36:47 0.31  46.56 192.52  0.78 1667  84.77   518.2 293586.  0.00 -7.22  -1.94  32.58  33.00 9.65 2.31 2.43 -1.00  -1.0     -1. 61.32 517.2 304660.
21:37:28 0.31  46.56 192.52  0.78 1667  67.21   510.2 203243.  0.00 -7.69   2.48  32.92  33.93 4.94 4.01 3.35 -1.00  -1.0     -1. 50.15 509.4 212202.
21:38:08 0.31  46.57 192.52  0.78 1667  65.85   501.7 201746.  0.00-10.32   3.51  24.31  39.93 4.27 5.54 4.14 -1.00  -1.0     -1. 48.65 501.7 192159.
21:38:49 0.31  46.57 192.51  0.78 1667  62.45   493.3 174335. -5.97-10.99   8.04  20.27  41.63 5.61 3.99 4.05  2.69 491.0 447508. 46.96 500.8 203506.
21:39:29 0.31  46.57 192.51  0.78 1667  61.22   490.8 193066.  0.00-17.28   9.65  21.68  40.67 6.72 3.63 3.29 -1.00  -1.0     -1. 46.18 489.9 199761.
21:40:10 0.31  46.58 192.51  0.78 1667  67.12   514.7 197838.  0.00 -6.59   9.07  28.81  34.1910.44 6.91 3.82 -1.00  -1.0     -1. 47.96 515.3 186513.
21:40:50 0.31  46.58 192.50  0.78 1667  49.82   496.0 221434.  0.00 -6.61  -4.83  31.92  27.1316.48 6.13 9.45 -1.00  -1.0     -1. 36.90 498.3 228289.
21:41:31 0.31  46.58 192.50  0.78 1667  61.44   535.3 177135.  0.00 -5.66 -13.28  33.29  29.65 5.71 3.22 2.90 -1.00  -1.0     -1. 44.03 532.9 182060.
21:42:11 0.31  46.58 192.50  0.78 1667  75.87   544.1 283110.  0.00 -5.85  -7.46  31.21  32.89 8.70 4.19 4.75 -1.00  -1.0     -1. 54.05 543.0 284305.
21:42:52 0.31  46.58 192.49  0.78 1667  74.23   498.8 245999.  0.00 -8.55   5.52  34.05  31.23 4.06 4.72 4.39  2.39 527.6 489387. 56.68 497.5 244076.
21:43:32 0.31  46.59 192.49  0.78 1667  72.58   509.3 292163.  0.00 -3.91   4.69  39.35  24.05 5.35 3.50 2.82 -1.00  -1.0     -1. 56.15 510.3 296675.
21:44:13 0.31  46.59 192.49  0.78 1667  74.97   539.9 271727.  0.00 -5.19  -8.67  35.59  28.95 3.74 3.37 3.33 -1.00  -1.0     -1. 57.15 539.6 282658.
21:44:53 0.31  46.59 192.48  0.78 1667  70.78   567.0 230621.  0.00 -3.03 -15.16  34.28  20.6015.85 8.20 7.44  2.58 551.0 585892. 53.78 568.8 272354.
21:45:34 0.31  46.60 192.48  0.79 1667  71.29   457.1 273510.  0.00 -1.05  18.53  39.80   8.47 8.06 7.55 6.04  2.71 490.9 477926. 53.75 455.4 271168.
21:46:14 0.31  46.60 192.48  0.79 1667  67.66   468.2 284256.  0.00 -0.30  22.80  39.43   8.04 4.04 4.18 3.50 -1.00  -1.0     -1. 52.96 467.0 288989.
21:46:55 0.31  46.60 192.47  0.79 1667  61.34   483.0 202171.  0.00 -3.47  16.54  40.30  14.90 5.83 5.46 4.37 -1.00  -1.0     -1. 47.29 481.6 202139.
21:47:35 0.31  46.61 192.47  0.79 1667  69.80   508.5 312398.  0.00  4.67   8.45  42.19  -7.83 3.87 7.0410.21  2.54 515.2 494558. 54.47 509.4 318466.
21:48:16 0.31  46.61 192.46  0.79 1667  67.40   511.4 272016.  0.00  0.00  11.59  41.36  12.19 6.00 6.29 9.26 -1.00  -1.0     -1. 53.62 510.4 267221.
21:48:56 0.31  46.61 192.46  0.79 1667  74.29   494.2 283272.  0.00 -4.82   6.23  38.62  23.44 6.41 4.63 2.83 -1.00  -1.0     -1. 57.50 494.1 257967.
21:49:37 0.31  46.61 192.46  0.79 1667  68.78   518.2 228152.  0.00 -4.21   1.94  38.52  23.81 7.27 5.78 5.56 -1.00  -1.0     -1. 51.60 516.6 225882.
21:50:17 0.31  46.62 192.46  0.79 1667  66.64   494.8 212527.  0.00 -8.23  13.05  33.01  29.33 5.02 4.83 5.29 -1.00  -1.0     -1. 50.73 492.6 211234.
21:50:58 0.31  46.62 192.45  0.79 1667  53.83   491.6 136257.  0.00 -9.70   9.62  27.46  35.64 6.40 3.41 2.96  2.40 518.7 634931. 38.63 488.5 138943.
21:51:38 0.31  46.62 192.45  0.79 1667  62.51   466.7 213651.  0.00 -5.78  22.50  33.40  21.06 2.98 7.02 5.73 -1.00  -1.0     -1. 50.23 466.8 241838.
21:52:19 0.31  46.63 192.45  0.79 1667  63.03   456.9 240860.  0.00 -4.68  25.05  32.75  19.10 4.78 4.82 5.99 -1.00  -1.0     -1. 47.48 455.7 240574.
21:52:59 0.31  46.63 192.44  0.79 1667  56.98   479.8 206238.  0.00 -0.46  25.83  20.09   6.76 7.3423.4018.50 -1.00  -1.0     -1. 44.00 478.1 209824.
21:53:40 0.31  46.63 192.44  0.79 1667  67.89   428.9 379751.  7.04  9.19  38.32 -15.97 -10.43 1.94 3.91 9.79 -1.00  -1.0     -1. 51.12 420.4 383416.
21:54:20 0.31  46.63 192.44  0.79 1667  71.52   410.5 350856.  6.23  0.95  40.64 -15.74   6.68 1.83 3.84 4.18 -1.00  -1.0     -1. 53.15 402.7 340292.
21:55:01 0.31  46.64 192.43  0.79 1667  68.61   416.0 398982.  1.09 -4.79  35.60   3.70  19.09 5.6113.2610.90 -1.00  -1.0     -1. 51.70 414.8 400626.
21:55:41 0.31  46.64 192.43  0.79 1667  67.97   433.1 297461.  0.00 -6.92  33.11  13.45  26.37 2.63 6.35 6.72 -1.00  -1.0     -1. 51.79 431.0 293446.
21:56:22 0.31  46.64 192.42  0.79 1667  70.43   462.8 287391.  3.44-18.75  23.60  -5.31  37.59 4.41 8.30 6.62 -1.00  -1.0     -1. 53.96 458.9 287927.
21:57:02 0.31  46.65 192.42  0.79 1667  65.17   468.1 252269.  7.06-12.28  16.40 -22.91  35.71 4.03 4.21 5.31 -1.00  -1.0     -1. 50.15 465.6 270418.
21:57:43 0.31  46.65 192.42  0.79 1667  75.79   464.5 312027. 11.60  0.12  17.78   1.51   2.36 7.0734.6320.61  6.57 460.5 382928. 59.97 459.7 500662.
21:58:23 0.31  46.65 192.42  0.79 1667  60.00   478.3 248296.  0.00  1.25  19.67  40.69   5.08 5.38 4.34 7.53 -1.00  -1.0     -1. 44.81 480.4 218062.
21:59:04 0.31  46.66 192.41  0.79 1667  66.80   469.2 259613.  0.00 -6.93  19.67  31.24  25.47 8.28 7.94 6.37 -1.00  -1.0     -1. 48.63 467.3 264564.
21:59:44 0.31  46.66 192.41  0.79 1667  67.02   463.6 229614. -1.17-21.95  20.49   9.14  38.56 5.00 5.7711.29 -1.00  -1.0     -1. 50.96 467.5 268264.
22:00:25 0.31  46.66 192.41  0.79 1667  67.47   457.9 256466. -4.05-11.72  24.23  16.32  35.90 2.48 6.59 4.27 -1.00  -1.0     -1. 50.00 461.8 253100.
22:01:05 0.31  46.66 192.40  0.80 1667  70.61   450.6 302318.  3.20-13.16  24.73  -2.85  36.74 5.48 9.13 8.22 -1.00  -1.0     -1. 53.76 449.7 342212.
22:01:46 0.31  46.66 192.40  0.80 1667  64.79   460.7 263440.  5.74-11.29  34.07  -7.14  23.68 9.92 7.1613.77 -1.00  -1.0     -1. 47.51 453.6 269229.
22:02:26 0.31  46.67 192.39  0.80 1667  74.76   417.4 346318. -1.27 -7.17  31.76  13.09  10.6110.8923.5812.11 -1.00  -1.0     -1. 56.08 418.8 328682.
22:03:07 0.31  46.67 192.39  0.80 1667  62.38   465.7 233015.  0.00  2.72  27.57  18.31  16.0010.2720.5315.10 -1.00  -1.0     -1. 46.38 464.7 214421.
22:03:47 0.31  46.67 192.39  0.80 1667  71.03   423.7 317995.  2.49 -7.16  36.88  -3.66  26.39 2.70 5.05 6.72 -1.00  -1.0     -1. 54.81 425.2 370545.
22:04:28 0.31  46.68 192.38  0.80 1667  72.75   517.5 258025.  0.00 -4.47   6.06  31.72  22.4615.3813.74 8.61 -1.00  -1.0     -1. 55.75 520.4 327295.
22:05:08 0.31  46.68 192.38  0.80 1667  78.39   471.4 343999.  0.00 -8.86  18.50  27.25  28.05 4.43 9.36 8.16 -1.00  -1.0     -1. 60.93 471.0 338057.
22:05:49 0.31  46.68 192.38  0.80 1667  64.98   493.6 213914.  0.00 -2.02  19.78  29.50  23.10 6.87 9.9710.05 -1.00  -1.0     -1. 48.00 491.0 204884.
22:06:29 0.31  46.68 192.37  0.80 1667  65.24   441.7 287401.  2.59-11.17  28.75   2.41  32.88 2.69 9.11 5.96 -1.00  -1.0     -1. 50.10 441.1 344060.
22:07:10 0.31  46.69 192.37  0.80 1667  78.23   433.7 447219.  1.26 -6.65  29.83  17.59  17.42 5.8615.5013.35 21.70 382.4 206251. 61.12 431.7 448472.
22:07:50 0.31  46.69 192.36  0.80 1667  73.81   456.8 348235.  0.00  3.91  24.28  35.98  -0.33 3.66 5.12 3.67 -1.00  -1.0     -1. 56.31 456.6 346396.
22:08:31 0.31  46.69 192.36  0.80 1667  93.37   475.8 750033.  0.00  3.50  27.61  17.38  12.3911.3918.4115.56 42.34 396.9 169362. 73.70 479.0 738086.
22:09:11 0.31  46.70 192.36  0.80 1667  55.55   440.2 305836.  4.22 -8.65  30.71  -4.39  29.45 5.71 8.68 6.11 -1.00  -1.0     -1. 42.62 440.1 387902.
22:09:52 0.31  46.70 192.36  0.80 1667  66.05   414.5 412262.  0.44 -3.32  40.36   1.15  16.90 2.09 4.35 3.97 -1.00  -1.0     -1. 49.31 412.9 412184.
22:10:32 0.31  46.70 192.35  0.80 1667  68.89   414.6 357603.  0.12 -5.63  39.26   9.88  11.72 2.72 8.2211.15 -1.00  -1.0     -1. 53.18 413.3 343632.
22:11:13 0.31  46.71 192.35  0.80 1667  80.68   425.9 407847.  0.00  1.14  39.91  14.27   3.04 3.46 7.76 9.20 -1.00  -1.0     -1. 60.29 426.5 386099.
22:11:53 0.31  46.71 192.35  0.80 1667  65.45   418.3 356184.  0.00  2.98  40.25  16.93  -3.06 1.57 2.98 4.35 -1.00  -1.0     -1. 51.16 420.8 423820.
22:12:34 0.31  46.71 192.34  0.80 1667  63.44   410.2 379004. -3.62  1.46  42.72   2.95  -3.61 1.01 9.86 5.12 -1.00  -1.0     -1. 48.57 413.9 386466.
22:13:14 0.31  46.71 192.34  0.80 1667  80.11   416.1 335949.  5.86  4.96  40.20  -7.65 -13.01 2.60 6.65 6.93 -1.00  -1.0     -1. 62.17 408.2 324566.
22:13:55 0.31  46.71 192.33  0.80 1667  73.47   418.6 375830.  3.28  8.27  35.98  -5.92 -21.50 4.83 5.85 9.97 -1.00  -1.0     -1. 55.15 415.7 354992.
22:14:35 0.31  46.72 192.33  0.80 1667  69.71   453.8 301710.  5.32  0.00  26.33 -11.16 -34.34 3.02 3.12 4.02 -1.00  -1.0     -1. 54.07 449.3 348514.
22:15:16 0.31  46.72 192.33  0.80 1667  64.11   472.7 251041.  5.40  0.00  23.94  -0.94 -36.08 5.85 8.59 6.78 -1.00  -1.0     -1. 45.81 466.2 222123.
22:15:56 0.31  46.72 192.32  0.80 1667  67.07   455.8 321584.  0.20  0.00  27.83   5.20 -33.31 3.67 5.85 4.48 -1.00  -1.0     -1. 49.27 458.0 302886.
22:16:37 0.31  46.73 192.32  0.80 1667  65.75   461.1 286339.  5.80 14.35  26.99   3.76 -32.49 4.63 6.82 8.26 -1.00  -1.0     -1. 50.64 454.2 291143.
22:17:17 0.31  46.73 192.32  0.80 1667  61.32   448.7 284981.  5.87  0.00  31.08  -9.76 -25.22 2.1014.70 6.49 -1.00  -1.0     -1. 47.98 445.1 346016.
22:17:58 0.31  46.73 192.32  0.80 1667  65.59   451.9 332798.  8.11 11.61  28.81 -18.21 -28.02 2.34 4.00 4.11 -1.00  -1.0     -1. 50.86 441.5 324008.
22:18:38 0.31  46.73 192.31  0.81 1667  65.99   448.8 288814.  3.34  0.00  27.39  -9.99 -33.45 2.68 3.99 3.97 -1.00  -1.0     -1. 51.63 446.7 334997.
22:19:19 0.31  46.74 192.31  0.81 1667  74.16   448.8 333997.  2.55  0.00  29.98  -4.82 -32.45 3.98 4.47 5.17 -1.00  -1.0     -1. 55.67 446.4 303708.
22:19:59 0.31  46.74 192.30  0.81 1667  65.93   449.4 289597.  8.60 11.52  27.41 -18.93 -29.39 2.03 4.72 5.12 -1.00  -1.0     -1. 50.45 443.2 346646.
22:20:40 0.31  46.74 192.30  0.81 1667  59.07   455.5 277746.  4.07  0.00  25.12 -14.59 -34.05 4.19 4.74 5.51 -1.00  -1.0     -1. 45.64 449.7 271003.
22:21:20 0.31  46.75 192.30  0.81 1667  69.45   431.3 322198.  6.78  9.39  36.52 -12.74 -21.55 4.71 5.47 6.91 -1.00  -1.0     -1. 53.46 427.9 371078.
22:22:01 0.31  46.75 192.30  0.81 1667  71.00   426.5 362281.  4.23  8.33  36.81 -13.22 -21.60 4.23 5.00 5.55 -1.00  -1.0     -1. 54.20 420.9 356288.
22:22:41 0.31  46.75 192.29  0.81 1667  67.99   471.3 310832.  0.00  8.00  29.62  15.29 -21.02 6.9516.8112.63 -1.00  -1.0     -1. 52.80 469.9 309000.
22:23:22 0.31  46.76 192.29  0.81 1667  66.01   458.7 330277. 10.02  8.10  23.51 -17.87 -27.66 5.2412.3612.14 -1.00  -1.0     -1. 49.52 446.7 306122.
22:24:02 0.31  46.76 192.29  0.81 1667  72.38   479.3 291163. 12.87  2.70  22.59 -30.18   3.42 6.9911.3318.05 -1.00  -1.0     -1. 55.10 464.7 298904.
22:24:43 0.31  46.76 192.28  0.81 1667  67.27   453.9 316595.  8.08  1.51  24.91 -24.31  10.4512.4212.0918.31 54.09 339.7 206329. 51.10 444.2 282691.
22:25:23 0.31  46.76 192.28  0.81 1667  72.77   449.0 360741. 11.09  1.19  21.27 -38.07  -2.3710.32 4.92 3.29 -1.00  -1.0     -1. 53.22 435.1 373180.
22:26:04 0.31  46.77 192.28  0.81 1667  66.23   452.2 341416. 11.59  1.90  26.16 -35.96  -4.73 5.13 6.89 4.29 -1.00  -1.0     -1. 48.04 440.4 326788.
